https://www.ctcrash.uconn.edu/QueryTool2.action?qid=180309
"CrashId","VehicleId","Vehicle Unit Type","Vehicle Unit Type Text Format","Number of Occupants in Vehicle","Make","Vehicle Model Year","Vehicle Model Year Text Format","Model","Vehicle Color","Direction of Travel Before Crash","Direction of Travel Before Crash Text Format","Direction is Unknown","Most Harmful Event","Most Harmful Event Text Format","Vehicle Maneuver/Action","Vehicle Maneuver/Action Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Posted/Statutory Speed Limit","Towed Status","Towed Status Text Format","Trafficway Description","Trafficway Description Text Format","Total Lanes In Roadway","Roadway Alignment","Roadway Alignment Text Format","Roadway Grade","Roadway Grade Text Format","Initial Contact Point","Initial Contact Point Text Format","Extent of Damage","Extent of Damage Text Format","Body Type","Body Type Text Format","Vehicle Action","Vehicle Action Text Format","Contributing Circumstances of Vehicle","Contributing Circumstances of Vehicle Text Format","VIN","Traffic Control Device Type","Traffic Control Device Type Text Format","Traffic Control Device Functional?","Traffic Control Device Functional? Text Format","Sequence of Events 1","Sequence of Events 1 Text Format","Sequence of Events 2","Sequence of Events 2 Text Format","Sequence of Events 3","Sequence of Events 3 Text Format","Sequence of Events 4","Sequence of Events 4 Text Format","Special Function Of Vehicle In Operation","Special Function Of Vehicle In Operation Text Format","Emergency Vehicle Use","Emergency Vehicle Use Text Format","Were Hazardous Materials Released","Were Hazardous Materials Released Text Format","Owner City","Owner State","Owner Country","Owner Postal Code","Owner Information Same As Driver","Hit And Run Status","Towed To","Was Serial Number Missing/Removed","Bike Lanes/Sharrows Present","Name Of Roadway On Which Vehicle Was Traveling","Vehicle Was Not On Roadway","Motor Vehicle Registration State","Motor Vehicle Registration Was Invalid","Motor Vehicle Registration Plate Was Missing","Bus Use","Name Of Issuing Insurance Company","US DOT Number","Carrier Name","Carrier City","Carrier State","Carrier Country","Carrier Postal Code","Carrier Type","Carrier Type Text Format","Power Unit Owner Information Same As Carrier","Power Unit Owner City","Power Unit Owner State","Power Unit Owner Country","Power Unit Owner Postal Code","Gross Vehicle Weight Rating","Gross Vehicle Weight Rating Text Format","Vehicle Configuration","Vehicle Configuration Text Format","Cargo Body Type","Cargo Body Type Text Format","Insurance Expiration Date","Hazardous Materials Placard Display","Hazardous Materials Placard Display Text Format","Hazardou sMaterials Placard Number","Hazardou sMaterials Placard Class Number"
"1044573","1","1","Vehicle in Operation","1","Toyota","2015","2015","Highlander Le/le Plu","Silver","W","Westbound","false","17","Pedestrian","4","Changing Lanes","0","None","88","Not Applicable","30","3","Not Towed","1","Two-Way, Not Divided","6","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","3","Functional Damage","2","(Sport) Utility Vehicle","4","Changing Lanes","0","None","5TDBKRFHXFS210504","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Stamford","CT","","06907","","false","","false","false","Connecticut Ave","false","CT","false","false","1","GEICO General Insurance Company","","","","","","","","","","","","","","","","","","","","2023-03-02","","","",""
"1046636","1","1","Vehicle in Operation","1","Lincoln","2008","2008","Mkx Awd","Black","N","Northbound","false","17","Pedestrian","11","Slowing","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","1","No Damage","2","(Sport) Utility Vehicle","11","Slowing","0","None","2LMDU88C08BJ04839","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Shelton","CT","","06484","","false","","false","false","Cove Street","false","CT","false","false","1","State Farm","","","","","","","","","","","","","","","","","","","","2023-01-05","","","",""
"1047094","1","1","Vehicle in Operation","1","Toyota","2019","2019","Rav4 Xle","Silver","E","Eastbound","false","19","Other Non-motorist","6","Turning Right","0","None","88","Not Applicable","1","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","7","Sector 7 (South by SouthWest) in the 12-point Clock Diagram","1","No Damage","2","(Sport) Utility Vehicle","6","Turning Right","0","None","2T3RWRFVXKW019909","1","No Control Device","88","Not Applicable","19","Other Non-motorist","17","Pedestrian","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","","06851","","false","","false","false","ST MARYS LN","false","CT","false","false","1","Travelers","","","","","","","","","","","","","","","","","","","","2023-04-22","","","",""
"1047114","1","1","Vehicle in Operation","1","Nissan","2005","2005","Pathfinder LE/SE/XE","Gray","N","Northbound","false","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","1","3","Not Towed","88","Not Applicable","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","1","Straight Ahead","99","Unknown","5N1AR18W25C789164","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Westport       ","CT","","06880","","false","","false","false","680 Connecticut Ave","true","CT","false","false","1","State Farm","","","","","","","","","","","","","","","","","","","","2023-09-12","","","",""
"1047652","1","1","Vehicle in Operation","1","Chevrolet","2015","2015","Colorado","Red      ","E","Eastbound","false","18","Pedalcycle/Pedalcyclist","7","Turning Left","10","Windows/Windshield","88","Not Applicable","1","3","Not Towed","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","1","Straight","1","Level","4","Sector 4 (SouthEast) in the 12-point Clock Diagram","1","No Damage","5","Pick Up","7","Turning Left","10","Windows/Windshield","1GCGTCE38F1144120   ","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","","06851","","false","","false","false","Partrick Road","false","CT","false","false","1","Hanover  American","","","","","","","","","","","","","","","","","","","","2023-08-20","","","",""
"1047652","2","1","Vehicle in Operation","1","unk","","","unk","","E","Eastbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","0","None","1","","","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","","","1","Straight Ahead","0","None","UNK","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","Partrick Road","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1052185","1","1","Vehicle in Operation","1","Subaru","2021","2021","Crosstrek","Gray","N","Northbound","false","17","Pedestrian","2","Negotiating a Curve","0","None","88","Not Applicable","1","3","Not Towed","1","Two-Way, Not Divided","2","2","Curve Left","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","2","Negotiating a Curve","0","None","JF2GTABC3M8679807","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Riverside","CT","","06878","","false","","false","false","Parking Lot","true","CT","false","false","1","GEICO General Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"1057509","1","1","Vehicle in Operation","1","Hyundai","","","","Blue","N","Northbound","false","17","Pedestrian","4","Changing Lanes","0","None","88","Not Applicable","1","3","Not Towed","2","Two-Way, Not Divided, With a Continuous Left Turn Lane","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","99","Unknown","1","Passenger Car","4","Changing Lanes","0","None","","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","","false","","false","false","Woodward ave","false","CT","false","false","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"1058726","1","1","Vehicle in Operation","1","Unknown","","","Unknown","","E","Eastbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","1","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","99","Unknown","99","Unknown","1","Passenger Car","1","Straight Ahead","0","None","","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","","true","","false","false","Parking Lot Access Road","false","CT","false","false","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"1058982","1","1","Vehicle in Operation","1","Honda","2017","2017","Cr-v Ex","White","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","13","Non-Collision","1","No Damage","99","Unknown","1","Straight Ahead","0","None","2HKRW2H51HH649743   ","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Stamford       ","CT","","06901","","false","","false","false","Woodward Ave","false","CT","false","false","1","Progressive","","","","","","","","","","","","","","","","","","","","2023-07-31","","","",""
"1059234","2","1","Vehicle in Operation","1","","","","","Black","S","Southbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","0","None","1","","","1","Two-Way, Not Divided","1","1","Straight","1","Level","9","Sector 9 (West) in the 12-point Clock Diagram","1","No Damage","","","1","Straight Ahead","0","None","UNKNOWN","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","true","false","Sidewalk","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1059234","1","1","Vehicle in Operation","1","Toyota","2006","2006","Matrix Xr Awd","Gray","W","Westbound","false","18","Pedalcycle/Pedalcyclist","10","Entering Traffic Lane","0","None","88","Not Applicable","1","3","Not Towed","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","1","No Damage","2","(Sport) Utility Vehicle","10","Entering Traffic Lane","0","None","2T1LR30E06C553262","6","Stop Sign","2","Yes","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","","06850","","false","","false","false","Parking Lot","true","CT","false","false","1","Progressive Casualty Insurance","","","","","","","","","","","","","","","","","","","","2023-09-01","","","",""
"1061027","2","1","Vehicle in Operation","1","Ciocc","","","Comfort","Blue","W","Westbound","false","22","Motor Vehicle In Motion","7","Turning Left","0","None","","","1","","","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","","","7","Turning Left","0","None","","6","Stop Sign","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","Old Saugatuck Rd","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1061027","1","1","Vehicle in Operation","1","Mercedes-benz","2009","2009","Ml350","Black","S","Southbound","false","18","Pedalcycle/Pedalcyclist","7","Turning Left","0","None","88","Not Applicable","1","3","Not Towed","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","3","Curve Right","1","Level","10","Sector 10 (NorthWest) in the 12-point Clock Diagram","3","Functional Damage","2","(Sport) Utility Vehicle","7","Turning Left","0","None","4JGBB86E79A443883","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","","06855","","false","","false","false","Gregory Blvd","false","CT","false","false","1","Stillwater Insurance Company","","","","","","","","","","","","","","","","","","","","2024-06-15","","","",""
"1064177","1","1","Vehicle in Operation","1","Cadillac","2017","2017","Cts Luxury Awd","Red","E","Eastbound","false","17","Pedestrian","6","Turning Right","0","None","88","Not Applicable","1","3","Not Towed","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","1","Straight","2","Uphill","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","6","Turning Right","0","None","1G6AX5SS5H0121309","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","","06850","","false","","false","false","Broad St","false","CT","false","false","1","Trumbull Insurance Company","","","","","","","","","","","","","","","","","","","","2023-12-16","","","",""
"1065774","1","1","Vehicle in Operation","5","Honda","2012","2012","Odyssey EX","White","N","Northbound","false","17","Pedestrian","7","Turning Left","0","None","88","Not Applicable","","3","Not Towed","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","2","Minor Damage","2","(Sport) Utility Vehicle","7","Turning Left","0","None","5FNRL5H43CB114051","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","UnitedStates","","","false","","false","false","First Street","false","CT","false","false","1","GEICO General Insurance Company","","","","","","","","","","","","","","","","","","","","2023-11-21","","","",""
"1067974","1","1","Vehicle in Operation","1","Toyo","2013","2013","Camry L/","Red      ","E","Eastbound","false","17","Pedestrian","3","Backing","0","None","88","Not Applicable","1","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","1","1","Straight","1","Level","7","Sector 7 (South by SouthWest) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","3","Backing","0","None","4T1BF1FK3DU717914   ","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","","","","false","In Tune Auto","false","false","Ohio Ave","false","CT","false","false","1","Statefarm","","","","","","","","","","","","","","","","","","","","2023-11-30","","","",""
"1069871","1","1","Vehicle in Operation","1","Honda","2009","2009","Civic Dx Vp","Gray","S","Southbound","false","19","Other Non-motorist","1","Straight Ahead","0","None","88","Not Applicable","30","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","5","1","Straight","1","Level","2","Sector 2 (NorthEast) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","2HGFA16399H353250","3","Traffic Control Signal","2","Yes","19","Other Non-motorist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Milford","CT","","06461","","false","Parkway Autobody","false","false","West Avenue","false","CT","false","false","1","American Commerce Insurance Company","","","","","","","","","","","","","","","","","","","","2023-11-11","","","",""
"1071926","2","2","Parked Vehicle","0","Lexus","2015","2015","Nx 200t","Gray","N","Northbound","false","22","Motor Vehicle In Motion","12","Parked","0","None","88","Not Applicable","25","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","9","Sector 9 (West) in the 12-point Clock Diagram","4","Disabling Damage","2","(Sport) Utility Vehicle","12","Parked","0","None","JTJBARBZ0F2044015","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","","06854","","false","Maggs Auto body","false","false","North Main St","false","CT","false","false","1","GEICO General Insurance Company","","","","","","","","","","","","","","","","","","","","2023-09-25","","","",""
"1071926","1","99","Unknown","0","unknown","","","unknown","","N","Northbound","false","22","Motor Vehicle In Motion","99","Unknown","88","Not Applicable","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","99","Unknown","99","Unknown","99","Unknown","99","Unknown","88","Not Applicable","","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","","","","true","","false","false","North Main St","false","CT","false","false","1","Unknown","","","","","","","","","","","","","","","","","","","","","","","",""
