https://www.ctcrash.uconn.edu/QueryTool2.action?qid=180309
"CrashId","VehicleId","PersonId","Age","Gender","Gender Text Format","State","Postal Code","Person Type","Person Type Text Format","Injury Status","Injury Status Text Format","Condition at Time of Crash","Condition at Time of Crash Text Format","Condition at Time of Crash2","Condition at Time of Crash2 Text Format","Action Taken by Officer","Action Taken by Officer Text Format","Alcohol Test Status","Alcohol Test Status Text Format","Type Of Alcohol Test","Type Of Alcohol Test Text Format","Drug Test Status","Drug Test Status Text Format","Type Of Drig Test","Type Of Drig Test Text Format","Ejection Status","Ejection Status Text Format","Restraint System","Restraint System Text Format","Helmet Use","Helmet Use Text Format","Air Bag Status","Air Bag Status Text Format","Speeding Related","Speeding Related Text Format","Driver Actions 1","Driver Actions 1 Text Format","Driver Actions 2","Driver Actions 2 Text Format","Driver Actions 3","Driver Actions 3 Text Format","Driver Actions 4","Driver Actions 4 Text Format","Driver Distracted By","Driver Distracted By Text Format","Roadway On Which Nonmotorist Was Traveling/Located","Direction nonmotorist was traveling","Direction Unknown","Striking Motor Vehicle ID","Bicycle ID","Non-Motorist Not In Roadway","Actions or Circumstances Prior to Crash","Actions or Circumstances Prior to Crash Text Format","To or From School","To or From School Text Format","Actions or Circumstances At Time Of Crash","Actions or Circumstances At Time Of Crash Text Format","Actions or Circumstances At Time Of Crash2","Actions or Circumstances At Time Of Crash2 Text Format","Location At Time Of Crash","Location At Time Of Crash Text Format","Safety Equipment","Safety Equipment Text Format","Safety Equipment2","Safety Equipment2 Text Format","Non-motorist Distracted By","Non-motorist Distracted By Text Format","Seating Position","Seating Position Text Format","Seating Position for Bus","City","Country","Driver License Jurisdiction","Driver License Jurisdiction Text Format","Drivers License Issued By","Drivers License Class","Commercial License Class","Commercial License Class Text Format","Transported to First Medical Facility By","Transported to First Medical Facility By Text Format","Name of the EMS agency","Name of the Intended Receiving Facility"
"1031063","1","1","69","2","Female","CT","06851","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Norwalk","","2","State","CT","4","1","No","1","Not Transported","",""
"1031063","","3","45","2","Female","CT","","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Norwalk","UnitedStates","","","CT","","","","","","",""
"1031063","","2","72","2","Female","CT","06851","3","Pedestrian","C","Possible Injury (C)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Cannon Street","E","false","1","","false","1","Crossing Roadway","1","No","1","No Improper Action","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","0","None","1","Not Distracted","","","","Norwalk","","88","Not applicable","CT","","","","1","Not Transported","",""
"1032626","","2","40","1","Male","CT","06608","3","Pedestrian","B","Suspected Minor Injury (B)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Entrace/Exit 261 Ely Avenue Driveway","E","false","1","","true","5","Walking/Cycling on Sidewalk","1","No","3","Failure to Yield Right-Of-Way","88","Not Applicable","10","Driveway Access","88","Not Applicable","0","None","99","Unknown if Distracted","","","","Bridgeport","","2","State","CT","","","","3","EMS Ground","Norwalk Hospital ",""
"1032626","1","1","21","1","Male","CT","","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","3","Infraction","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","99","Unknown","88","Not Applicable","1","Not Deployed","1","No","3","Failed to Yield Right-of-Way","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Bridgeport","UnitedStates","1","Not Licensed","99","0","1","No","1","Not Transported","",""
"1033329","1","1","47","2","Female","CT","06897","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","99","Unknown","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Wilton","","2","State","CT","2","1","No","1","Not Transported","",""
"1033329","","2","41","1","Male","CT","06850","3","Pedestrian","B","Suspected Minor Injury (B)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Costco parking lot","","true","1","","false","99","Unknown","1","No","99","Unknown","88","Not Applicable","99","Unknown","99","Unknown","88","Not Applicable","1","Not Distracted","","","","Norwalk","","","","CT","","","","1","Not Transported","",""
"1033650","","2","68","1","Male","CT","06851","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","1","Apparently Normal","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Parking Lot","W","false","1","","false","1","Crossing Roadway","1","No","4","Failure to Obey Traffic Signs, Signals, or Officer","4","Failure to Obey Traffic Signs, Signals, or Officer","1","Intersection-Marked Crosswalk","0","None","0","None","1","Not Distracted","","","","Norwalk","","2","State","CT","","","","3","EMS Ground","Norwalk Hospital EMS","Norwalk Hospital"
"1033650","1","1","63","1","Male","CT","06850","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","3","Infraction","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","7","Disregarded Other Road Markings","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Norwalk","","2","State","CT","4","1","No","1","Not Transported","",""
"1034514","1","1","57","2","Female","CT","06610","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Bridgeport","","2","State","CT","4","1","No","1","Not Transported","",""
"1034514","","2","38","2","Female","CT","06854","8","Occupant of a Non-Motor Vehicle Transportation Device","B","Suspected Minor Injury (B)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","West Ave","E","false","1","","false","1","Crossing Roadway","1","No","3","Failure to Yield Right-Of-Way","88","Not Applicable","2","Intersection-Unmarked Crosswalk","0","None","88","Not Applicable","1","Not Distracted","","","","Norwalk","","","","CT","","","","3","EMS Ground","Norwalk EMS","NORWALK HOSPTIAL"
"1036945","1","1","39","1","Male","CT","06851","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","4","Arrest/Summons","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","99","Unknown","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Norwalk","UnitedStates","2","State","CT","4","1","No","1","Not Transported","",""
"1036945","","2","23","2","Female","CT","06905","3","Pedestrian","A","Suspected Serious Injury (A)","3","Emotional (depressed, angry, disturbed, etc.)","6","Under the Influence of Medications/Drugs/Alcohol","3","Infraction","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","North Main Street","W","false","1","","false","7","Adjacent to Roadway (e.g., Shoulder, Median)","1","No","9","Not Visible (Dark Clothing, No Lighting, etc.)","2","Dart/Dash","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","1","Not Distracted","","","","Stamford       ","","2","State","CT","","","","3","EMS Ground","NHEMS","Norwalk Hospital"
"1040506","1","1","","1","Male","","","1","Driver","O","No Apparent Injury (O)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","99","Unknown","88","Not Applicable","99","Unknown","99","Unknown","9","Improper Backing","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","","","2","State","CT","99","1","No","1","Not Transported","",""
"1040506","","2","27","1","Male","CT","06905","3","Pedestrian","C","Possible Injury (C)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Parking Lot","","true","1","","true","6","In Roadway - Other","1","No","1","No Improper Action","88","Not Applicable","97","Other","3","Reflective Clothing","88","Not Applicable","7","Other, Outside Vehicle","","","","Stamford","UnitedStates","2","State","CT","","","","3","EMS Ground","Norwalk EMS","Norwalk Hospital"
"1041879","","3","43","1","Male","CT","","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Norwalk","UnitedStates","","","CT","","","","","","",""
"1041879","1","1","75","1","Male","CT","","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Norwalk","UnitedStates","2","State","CT","4","1","No","1","Not Transported","",""
"1041879","","2","74","2","Female","CT","","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","E. ROCKS RD.","N","false","1","","false","1","Crossing Roadway","1","No","97","Other","99","Unknown","2","Intersection-Unmarked Crosswalk","88","Not Applicable","0","None","99","Unknown if Distracted","","","","Norwalk","UnitedStates","2","State","CT","","","","3","EMS Ground","Norwalk ","NORWALK HOSPITAL"
"1043558","","3","58","1","Male","CT","","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Norwalk","UnitedStates","","","CT","","","","","","",""
"1043558","","2","66","1","Male","CT","06851","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Westport Ave","E","false","1","","false","6","In Roadway - Other","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","Norwalk","","","","CT","","","","3","EMS Ground","Norwalk","Norwalk Hospital"
"1043558","1","1","","99","Unknown","","","1","Driver","O","No Apparent Injury (O)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","99","Unknown","88","Not Applicable","99","Unknown","99","Unknown","99","Unknown","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","","","2","State","","88","1","No","1","Not Transported","",""
"1044573","1","1","48","2","Female","CT","06907","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Stamford","UnitedStates","2","State","CT","4","1","No","1","Not Transported","",""
"1044573","","2","59","1","Male","CT","06418","3","Pedestrian","A","Suspected Serious Injury (A)","6","Under the Influence of Medications/Drugs/Alcohol","88","Not Applicable","3","Infraction","3","Test Given","1","Blood","3","Test Given","1","Blood","","","","","","","","","","","","","","","","","","","","","Connecticut Ave","W","false","1","","false","1","Crossing Roadway","1","No","97","Other","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","Derby","","","","CT","","","","3","EMS Ground","Norwalk Hospital EMS","Norwalk Hospital"
"1044573","","4","54","1","Male","CT","06611","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Trumbull","","","","CT","","","","","","",""
"1044573","","3","50","2","Female","CT","06905","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Stamford","","","","CT","","","","","","",""
"1046636","1","1","28","1","Male","CT","06484","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Shelton","","2","State","CT","4","1","No","1","Not Transported","",""
